frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,frame.len
1781429887.283548655,192.168.1.132,192.168.1.12,22,53798,100,156
1781429887.331209468,192.168.1.12,192.168.1.132,53798,22,0,62
1781429887.726395217,192.168.1.132,192.168.1.12,22,53798,92,148
1781429887.769651373,192.168.1.12,192.168.1.132,53798,22,0,62
1781429887.787377936,192.168.1.12,192.168.1.132,53798,22,92,148
1781429887.809496023,192.168.1.132,192.168.1.12,22,53798,100,156
1781429887.852781877,192.168.1.12,192.168.1.132,53798,22,0,62
1781429888.022418173,192.168.1.132,192.168.1.12,22,53798,92,148
1781429888.062885227,192.168.1.12,192.168.1.132,53798,22,0,62
1781429888.235282333,192.168.1.132,192.168.1.12,22,53798,92,148
1781429888.280021312,192.168.1.12,192.168.1.132,53798,22,0,62
1781429888.293763021,192.168.1.12,192.168.1.132,53798,22,92,148
1781429888.299486578,192.168.1.132,192.168.1.12,22,53798,100,156
1781429888.342021417,192.168.1.12,192.168.1.132,53798,22,0,62
1781429888.815661985,192.168.1.132,192.168.1.12,22,53798,92,148
1781429888.857645300,192.168.1.12,192.168.1.132,53798,22,0,62
1781429888.875891454,192.168.1.12,192.168.1.132,53798,22,92,148
1781429888.887861482,192.168.1.132,192.168.1.12,22,53798,100,156
1781429888.932533267,192.168.1.12,192.168.1.132,53798,22,0,62
1781429889.356452994,192.168.1.132,192.168.1.12,22,53798,92,148
1781429889.398213801,192.168.1.12,192.168.1.132,53798,22,0,62
1781429889.414673840,192.168.1.12,192.168.1.132,53798,22,92,148
1781429889.428635563,192.168.1.132,192.168.1.12,22,53798,100,156
1781429889.471844154,192.168.1.12,192.168.1.132,53798,22,0,62
1781429889.656615424,192.168.1.12,192.168.1.132,53798,22,84,140
1781429889.675009873,192.168.1.12,192.168.1.132,53798,22,84,140
1781429889.675951522,192.168.1.132,192.168.1.12,22,53798,0,56
1781429889.892546193,192.168.1.132,192.168.1.12,22,53798,92,148
1781429889.934210113,192.168.1.12,192.168.1.132,53798,22,0,62
1781429889.950846965,192.168.1.12,192.168.1.132,53798,22,92,148
1781429889.959373350,192.168.1.132,192.168.1.12,22,53798,100,156
1781429890.005586463,192.168.1.12,192.168.1.132,53798,22,0,62
1781429890.600247842,192.168.1.132,192.168.1.12,22,53798,92,148
1781429890.641412264,192.168.1.12,192.168.1.132,53798,22,0,62
1781429890.656760962,192.168.1.12,192.168.1.132,53798,22,92,148
1781429890.675572487,192.168.1.12,192.168.1.132,53798,22,92,148
1781429890.677335194,192.168.1.132,192.168.1.12,22,53798,0,56
1781429890.683211421,192.168.1.132,192.168.1.12,22,53798,100,156
1781429890.688824205,192.168.1.132,192.168.1.12,22,53798,100,156
1781429890.689964169,192.168.1.12,192.168.1.132,53798,22,0,62
1781429891.128475139,192.168.1.132,192.168.1.12,22,53798,84,140
1781429891.147164036,192.168.1.132,192.168.1.12,22,53798,100,156
1781429891.151949475,192.168.1.12,192.168.1.132,53798,22,0,62
1781429891.204033364,192.168.1.12,192.168.1.132,53798,22,92,148
1781429891.209565963,192.168.1.132,192.168.1.12,22,53798,100,156
1781429891.251306788,192.168.1.12,192.168.1.132,53798,22,0,62
1781429891.711330177,192.168.1.132,192.168.1.12,22,53798,92,148
1781429891.752816514,192.168.1.12,192.168.1.132,53798,22,0,62
1781429891.767344485,192.168.1.12,192.168.1.132,53798,22,92,148
1781429891.777102270,192.168.1.132,192.168.1.12,22,53798,100,156
1781429891.819411312,192.168.1.12,192.168.1.132,53798,22,0,62
1781429892.616928126,192.168.1.132,192.168.1.12,22,53798,92,148
1781429892.658549865,192.168.1.12,192.168.1.132,53798,22,0,62
1781429892.672924696,192.168.1.12,192.168.1.132,53798,22,92,148
1781429892.682155703,192.168.1.132,192.168.1.12,22,53798,100,156
1781429892.688195334,192.168.1.132,192.168.1.12,22,53798,92,148
1781429892.690381384,192.168.1.12,192.168.1.132,53798,22,0,62
1781429892.693838347,192.168.1.12,192.168.1.132,53798,22,92,148
1781429892.704087766,192.168.1.132,192.168.1.12,22,53798,100,156
1781429892.745824611,192.168.1.12,192.168.1.132,53798,22,0,62
1781429893.072261047,192.168.1.132,192.168.1.12,22,53798,92,148
1781429893.114396818,192.168.1.12,192.168.1.132,53798,22,0,62
1781429893.161554553,192.168.1.132,192.168.1.12,22,53798,92,148
1781429893.203170392,192.168.1.12,192.168.1.132,53798,22,0,62
1781429893.217301520,192.168.1.12,192.168.1.132,53798,22,92,148
1781429893.224483069,192.168.1.132,192.168.1.12,22,53798,100,156
1781429893.266177403,192.168.1.12,192.168.1.132,53798,22,0,62
1781429893.674959464,192.168.1.12,192.168.1.132,53798,22,92,148
1781429893.685284315,192.168.1.132,192.168.1.12,22,53798,100,156
1781429893.727007682,192.168.1.12,192.168.1.132,53798,22,0,62
1781429893.731172172,192.168.1.132,192.168.1.12,22,53798,92,148
1781429893.773464046,192.168.1.12,192.168.1.132,53798,22,0,62
1781429893.787152387,192.168.1.12,192.168.1.132,53798,22,92,148
1781429893.800829281,192.168.1.132,192.168.1.12,22,53798,100,156
1781429893.843329083,192.168.1.12,192.168.1.132,53798,22,0,62
1781429894.341148052,100.88.89.12,100.75.21.72,55966,22,0,68
1781429894.342469319,100.75.21.72,100.88.89.12,22,55966,0,68
1781429894.397312243,192.168.1.132,192.168.1.12,22,53798,92,148
1781429894.438772501,192.168.1.12,192.168.1.132,53798,22,0,62
1781429894.454442336,192.168.1.12,192.168.1.132,53798,22,92,148
1781429894.462250709,192.168.1.132,192.168.1.12,22,53798,100,156
1781429894.472304844,100.88.89.12,100.75.21.72,55966,22,0,56
1781429894.488813979,100.88.89.12,100.75.21.72,55966,22,33,89
1781429894.488940264,100.75.21.72,100.88.89.12,22,55966,0,56
1781429894.506043260,192.168.1.12,192.168.1.132,53798,22,0,62
1781429894.544594722,100.75.21.72,100.88.89.12,22,55966,42,98
1781429894.657034707,192.168.1.12,192.168.1.132,53798,22,84,140
1781429894.666147507,100.88.89.12,100.75.21.72,55966,22,1240,1296
1781429894.667044256,100.75.21.72,100.88.89.12,22,55966,1112,1168
1781429894.667094578,100.88.89.12,100.75.21.72,55966,22,192,248
1781429894.675780079,192.168.1.12,192.168.1.132,53798,22,84,140
1781429894.676745359,192.168.1.132,192.168.1.12,22,53798,0,56
1781429894.707708777,100.75.21.72,100.88.89.12,22,55966,0,56
1781429894.825146574,100.88.89.12,100.75.21.72,55966,22,48,104
1781429894.826446398,100.75.21.72,100.88.89.12,22,55966,0,56
1781429894.848156738,100.75.21.72,100.88.89.12,22,55966,524,580
1781429894.876293262,192.168.1.132,192.168.1.12,22,53798,92,148
1781429894.918038429,192.168.1.12,192.168.1.132,53798,22,0,62
1781429894.933450480,192.168.1.12,192.168.1.132,53798,22,92,148
1781429894.962867954,192.168.1.132,192.168.1.12,22,53798,100,156
1781429894.976049039,100.88.89.12,100.75.21.72,55966,22,16,72
1781429895.004768326,192.168.1.12,192.168.1.132,53798,22,0,62
1781429895.018081502,100.75.21.72,100.88.89.12,22,55966,0,56
1781429895.120863400,100.65.202.109,100.75.21.72,54314,22,0,68
1781429895.121134876,100.75.21.72,100.65.202.109,22,54314,0,68
1781429895.138076032,100.88.89.12,100.75.21.72,55966,22,44,100
1781429895.138186823,100.75.21.72,100.88.89.12,22,55966,0,56
1781429895.142898915,100.75.21.72,100.88.89.12,22,55966,44,100
1781429895.251453675,100.65.202.109,100.75.21.72,54314,22,0,56
1781429895.252750131,100.65.202.109,100.75.21.72,54314,22,21,77
1781429895.252791004,100.75.21.72,100.65.202.109,22,54314,0,56
1781429895.261474786,100.88.89.12,100.75.21.72,55966,22,60,116
1781429895.268755128,100.75.21.72,100.88.89.12,22,55966,52,108
1781429895.299603699,100.75.21.72,100.65.202.109,22,54314,42,98
1781429895.393359847,192.168.1.132,192.168.1.12,22,53798,92,148
1781429895.416236311,100.65.202.109,100.75.21.72,54314,22,1240,1296
1781429895.416979236,100.75.21.72,100.65.202.109,22,54314,1112,1168
1781429895.418435929,100.65.202.109,100.75.21.72,54314,22,296,352
1781429895.434616983,192.168.1.12,192.168.1.132,53798,22,0,62
1781429895.439568763,100.88.89.12,100.75.21.72,55966,22,0,56
1781429895.450074214,192.168.1.12,192.168.1.132,53798,22,100,156
1781429895.459514987,100.75.21.72,100.65.202.109,22,54314,0,56
1781429895.459945589,192.168.1.132,192.168.1.12,22,53798,100,156
1781429895.503296446,192.168.1.12,192.168.1.132,53798,22,0,62
1781429895.587088406,100.65.202.109,100.75.21.72,54314,22,0,56
1781429895.659058586,100.65.202.109,100.75.21.72,54314,22,1208,1264
1781429895.660861618,100.75.21.72,100.65.202.109,22,54314,0,56
1781429895.694797470,100.75.21.72,100.65.202.109,22,54314,1564,1620
1781429895.830960778,100.65.202.109,100.75.21.72,54314,22,0,56
1781429895.858168668,100.65.202.109,100.75.21.72,54314,22,16,72
1781429895.899139670,192.168.1.132,192.168.1.12,22,53798,92,148
1781429895.900880825,100.75.21.72,100.65.202.109,22,54314,0,56
1781429895.946220022,192.168.1.12,192.168.1.132,53798,22,0,62
1781429895.960529099,192.168.1.12,192.168.1.132,53798,22,92,148
1781429895.968015830,192.168.1.132,192.168.1.12,22,53798,92,148
1781429895.974907927,192.168.1.132,192.168.1.12,22,53798,100,156
1781429895.975377046,192.168.1.12,192.168.1.132,53798,22,92,148
1781429895.983425006,192.168.1.132,192.168.1.12,22,53798,100,156
1781429895.988140928,192.168.1.12,192.168.1.132,53798,22,0,62
1781429896.035872176,100.65.202.109,100.75.21.72,54314,22,44,100
1781429896.036073089,100.75.21.72,100.65.202.109,22,54314,0,56
1781429896.037870226,100.75.21.72,100.65.202.109,22,54314,44,100
1781429896.136075239,192.168.1.132,192.168.1.12,22,53798,84,140
1781429896.157140776,100.65.202.109,100.75.21.72,54314,22,60,116
1781429896.171859315,100.75.21.72,100.65.202.109,22,54314,52,108
1781429896.178200521,192.168.1.12,192.168.1.132,53798,22,0,62
1781429896.292948058,100.65.202.109,100.75.21.72,54314,22,620,676
1781429896.311310628,100.75.21.72,100.65.202.109,22,54314,52,108
1781429896.321130724,100.88.89.12,100.75.21.72,55966,22,84,140
1781429896.402069568,100.75.21.72,100.88.89.12,22,55966,0,56
1781429896.429433516,100.65.202.109,100.75.21.72,54314,22,140,196
1781429896.431934084,192.168.1.132,192.168.1.12,22,53798,92,148
1781429896.438764513,100.75.21.72,100.65.202.109,22,54314,52,108
1781429896.473631383,192.168.1.12,192.168.1.132,53798,22,0,62
1781429896.489483652,192.168.1.12,192.168.1.132,53798,22,92,148
1781429896.495140675,192.168.1.132,192.168.1.12,22,53798,100,156
1781429896.536428038,192.168.1.12,192.168.1.132,53798,22,0,62
1781429896.615100155,100.65.202.109,100.75.21.72,54314,22,0,56
1781429896.677909750,192.168.1.12,192.168.1.132,53798,22,92,148
1781429896.693687099,192.168.1.132,192.168.1.12,22,53798,100,156
1781429896.734916003,192.168.1.12,192.168.1.132,53798,22,0,62
1781429896.951920922,192.168.1.132,192.168.1.12,22,53798,92,148
1781429896.994569358,192.168.1.12,192.168.1.132,53798,22,0,62
1781429897.011751384,192.168.1.12,192.168.1.132,53798,22,92,148
1781429897.030700689,192.168.1.132,192.168.1.12,22,53798,100,156
1781429897.072048903,192.168.1.12,192.168.1.132,53798,22,0,62
1781429897.525100214,100.65.202.109,100.75.21.72,54314,22,84,140
1781429897.533911963,100.75.21.72,100.65.202.109,22,54314,52,108
1781429897.554585776,192.168.1.132,192.168.1.12,22,53798,92,148
1781429897.595470576,192.168.1.12,192.168.1.132,53798,22,0,62
1781429897.614200732,192.168.1.12,192.168.1.132,53798,22,92,148
1781429897.621414032,192.168.1.132,192.168.1.12,22,53798,100,156
1781429897.663592794,192.168.1.12,192.168.1.132,53798,22,0,62
1781429897.698917567,100.65.202.109,100.75.21.72,54314,22,0,56
1781429898.010840992,192.168.1.12,192.168.1.132,53798,22,92,148
1781429898.029678574,192.168.1.132,192.168.1.12,22,53798,100,156
1781429898.052545540,192.168.1.132,192.168.1.12,22,53798,92,148
1781429898.053681621,192.168.1.12,192.168.1.132,53798,22,0,62
1781429898.078654039,192.168.1.132,192.168.1.12,22,53798,92,148
1781429898.112017482,192.168.1.12,192.168.1.132,53798,22,92,148
1781429898.124793365,192.168.1.132,192.168.1.12,22,53798,100,156
1781429898.166852419,192.168.1.12,192.168.1.132,53798,22,0,62
1781429898.665884147,100.65.202.109,100.75.21.72,54314,22,84,140
1781429898.683070507,192.168.1.12,192.168.1.132,53798,22,92,148
1781429898.689573785,100.75.21.72,100.65.202.109,22,54314,52,108
1781429898.724951687,192.168.1.132,192.168.1.12,22,53798,0,56
1781429898.745320538,192.168.1.132,192.168.1.12,22,53798,92,148
1781429898.775376244,192.168.1.132,192.168.1.12,22,53798,100,156
1781429898.788516495,192.168.1.12,192.168.1.132,53798,22,0,62
1781429898.792730874,192.168.1.132,192.168.1.12,22,53798,92,148
1781429898.799993838,192.168.1.12,192.168.1.132,53798,22,92,148
1781429898.800061641,192.168.1.132,192.168.1.12,22,53798,0,56
1781429898.816758614,192.168.1.12,192.168.1.132,53798,22,92,148
1781429898.816968122,192.168.1.132,192.168.1.12,22,53798,0,56
1781429898.821213007,192.168.1.132,192.168.1.12,22,53798,100,156
1781429898.841267697,192.168.1.132,192.168.1.12,22,53798,108,164
1781429898.842862403,192.168.1.12,192.168.1.132,53798,22,0,62
1781429898.882335559,100.65.202.109,100.75.21.72,54314,22,0,56
1781429898.889321527,192.168.1.132,192.168.1.12,22,53798,100,156
1781429898.896285354,192.168.1.12,192.168.1.132,53798,22,100,156
1781429898.912546489,192.168.1.12,192.168.1.132,53798,22,164,220
1781429898.912546995,192.168.1.12,192.168.1.132,53798,22,100,156
1781429898.915734985,192.168.1.132,192.168.1.12,22,53798,0,56
1781429898.919328999,192.168.1.132,192.168.1.12,22,53798,124,180
1781429898.927993860,192.168.1.132,192.168.1.12,22,53798,116,172
1781429898.930664005,192.168.1.12,192.168.1.132,53798,22,0,62
1781429898.974329655,192.168.1.132,192.168.1.12,22,53798,180,236
1781429899.006603846,192.168.1.12,192.168.1.132,53798,22,156,212
1781429899.017354094,192.168.1.132,192.168.1.12,22,53798,100,156
1781429899.058990416,192.168.1.12,192.168.1.132,53798,22,0,62
1781429899.059917332,192.168.1.132,192.168.1.12,22,53798,100,156
1781429899.066418181,192.168.1.12,192.168.1.132,53798,22,92,148
1781429899.089431188,192.168.1.132,192.168.1.12,22,53798,100,156
1781429899.114867839,192.168.1.12,192.168.1.132,53798,22,92,148
1781429899.160016916,192.168.1.132,192.168.1.12,22,53798,0,56
1781429899.166841282,192.168.1.132,192.168.1.12,22,53798,100,156
1781429899.209664510,192.168.1.12,192.168.1.132,53798,22,0,62
1781429899.217015418,100.65.202.109,100.75.21.72,54314,22,84,140
1781429899.227299010,100.75.21.72,100.65.202.109,22,54314,52,108
1781429899.294868489,100.75.21.72,100.88.89.12,22,55966,52,108
1781429899.334047682,192.168.1.132,192.168.1.12,22,53798,100,156
1781429899.368245710,100.65.202.109,100.75.21.72,54314,22,0,56
1781429899.379394646,192.168.1.12,192.168.1.132,53798,22,0,62
1781429899.397550823,192.168.1.12,192.168.1.132,53798,22,92,148
1781429899.400291070,192.168.1.132,192.168.1.12,22,53798,0,56
1781429899.406749486,100.75.21.72,100.65.202.109,22,54314,0,56
1781429899.417248593,192.168.1.12,192.168.1.132,53798,22,100,156
1781429899.417248820,192.168.1.12,192.168.1.132,53798,22,108,164
1781429899.417823094,192.168.1.132,192.168.1.12,22,53798,0,56
1781429899.417839724,192.168.1.132,192.168.1.12,22,53798,0,56
1781429899.436863416,192.168.1.12,192.168.1.132,53798,22,116,172
1781429899.437746045,192.168.1.132,192.168.1.12,22,53798,0,56
1781429899.466718837,192.168.1.132,192.168.1.12,22,53798,100,156
1781429899.488833756,100.88.89.12,100.75.21.72,55966,22,0,56
1781429899.507226387,192.168.1.132,192.168.1.12,22,53798,92,148
1781429899.524077386,192.168.1.12,192.168.1.132,53798,22,0,62
1781429899.524077467,192.168.1.12,192.168.1.132,53798,22,92,148
1781429899.551549993,100.65.202.109,100.75.21.72,54314,22,0,56
1781429899.556057764,192.168.1.132,192.168.1.12,22,53798,100,156
1781429899.569496484,192.168.1.12,192.168.1.132,53798,22,92,148
1781429899.571816766,192.168.1.132,192.168.1.12,22,53798,188,244
1781429899.580218950,192.168.1.12,192.168.1.132,53798,22,108,164
1781429899.596024969,192.168.1.132,192.168.1.12,22,53798,108,164
1781429899.622233508,192.168.1.12,192.168.1.132,53798,22,92,148
1781429899.625035043,192.168.1.132,192.168.1.12,22,53798,124,180
1781429899.627178965,192.168.1.12,192.168.1.132,53798,22,92,148
1781429899.643019525,192.168.1.12,192.168.1.132,53798,22,92,148
1781429899.655141813,192.168.1.132,192.168.1.12,22,53798,0,56
1781429899.691223655,192.168.1.12,192.168.1.132,53798,22,100,156
1781429899.691224250,192.168.1.12,192.168.1.132,53798,22,84,140
1781429899.698869906,192.168.1.132,192.168.1.12,22,53798,0,56
1781429899.712571393,192.168.1.12,192.168.1.132,53798,22,92,148
1781429899.749389763,192.168.1.132,192.168.1.12,22,53798,124,180
1781429899.794101231,192.168.1.132,192.168.1.12,22,53798,164,220
1781429899.795579040,192.168.1.12,192.168.1.132,53798,22,0,62
1781429899.803542857,192.168.1.12,192.168.1.132,53798,22,156,212
1781429899.813238729,192.168.1.132,192.168.1.12,22,53798,196,252
1781429899.824680086,192.168.1.12,192.168.1.132,53798,22,156,212
1781429899.871662228,192.168.1.132,192.168.1.12,22,53798,0,56
1781429899.875211937,192.168.1.12,192.168.1.132,53798,22,100,156
1781429899.875360628,192.168.1.132,192.168.1.12,22,53798,0,56
1781429899.923012577,192.168.1.132,192.168.1.12,22,53798,260,316
1781429899.986963519,192.168.1.12,192.168.1.132,53798,22,0,62
1781429900.033090983,192.168.1.132,192.168.1.12,22,53798,116,172
1781429900.049536930,192.168.1.132,192.168.1.12,22,53798,100,156
1781429900.059224112,192.168.1.12,192.168.1.132,53798,22,0,62
1781429900.124144640,192.168.1.12,192.168.1.132,53798,22,92,148
1781429900.124292556,192.168.1.132,192.168.1.12,22,53798,0,56
1781429900.148032986,192.168.1.132,192.168.1.12,22,53798,92,148
1781429900.165146841,192.168.1.12,192.168.1.132,53798,22,92,148
1781429900.177704883,192.168.1.132,192.168.1.12,22,53798,100,156
1781429900.225159145,192.168.1.12,192.168.1.132,53798,22,0,62
1781429900.232171931,192.168.1.132,192.168.1.12,22,53798,100,156
1781429900.245641328,100.88.89.12,100.75.21.72,55966,22,84,140
1781429900.251022684,100.75.21.72,100.88.89.12,22,55966,0,56
1781429900.279029806,192.168.1.12,192.168.1.132,53798,22,0,62
1781429900.498677161,192.168.1.132,192.168.1.12,22,53798,100,156
1781429900.542950424,192.168.1.12,192.168.1.132,53798,22,0,62
1781429900.559890410,192.168.1.12,192.168.1.132,53798,22,92,148
1781429900.594883806,192.168.1.132,192.168.1.12,22,53798,100,156
1781429900.639675084,192.168.1.12,192.168.1.132,53798,22,0,62
1781429900.685860113,192.168.1.12,192.168.1.132,53798,22,92,148
1781429900.710175637,192.168.1.132,192.168.1.12,22,53798,100,156
1781429900.753479907,192.168.1.12,192.168.1.132,53798,22,0,62
1781429900.999801247,192.168.1.132,192.168.1.12,22,53798,92,148
1781429901.043855763,192.168.1.12,192.168.1.132,53798,22,0,62
1781429901.062443831,192.168.1.12,192.168.1.132,53798,22,92,148
1781429901.074223843,192.168.1.132,192.168.1.12,22,53798,100,156
1781429901.117169932,192.168.1.12,192.168.1.132,53798,22,0,62
1781429901.138610971,192.168.1.132,192.168.1.12,22,53798,92,148
1781429901.180645267,192.168.1.12,192.168.1.132,53798,22,0,62
1781429901.502684473,192.168.1.132,192.168.1.12,22,53798,92,148
1781429901.544610835,192.168.1.12,192.168.1.132,53798,22,0,62
1781429901.564082514,192.168.1.12,192.168.1.132,53798,22,92,148
1781429901.581303288,192.168.1.132,192.168.1.12,22,53798,100,156
1781429901.623795284,192.168.1.12,192.168.1.132,53798,22,0,62
1781429901.683594834,100.65.202.109,100.75.21.72,54323,22,0,68
1781429901.694037012,100.75.21.72,100.65.202.109,22,54323,0,68
1781429901.695952417,192.168.1.12,192.168.1.132,53798,22,92,148
1781429901.732783924,192.168.1.132,192.168.1.12,22,53798,100,156
1781429901.776686347,192.168.1.12,192.168.1.132,53798,22,0,62
1781429901.834426391,100.65.202.109,100.75.21.72,54323,22,0,56
1781429901.873121795,100.65.202.109,100.75.21.72,54323,22,21,77
1781429901.873259824,100.75.21.72,100.65.202.109,22,54323,0,56
